"","Operetta_well","source","layout_type","line","source_line","systematic","ANCvsEVO","rank_by_","X96_plate","X96_well","medium","plasmid","background","mutation","mutation_size","Filename","DAPI_stock","Alexa_stock","type","mutants_per_plate","replicates_per_plate","fixing","cellwall_stain","DAPI._stain","screen","staining_with_glass_bead","culture_with_glass_beads","comment"
"3633","G09","morph-fitness-pl19","m46_layout","WTe-2","morph-fitness-pl19_WTe-2","YOR202W","evolved_2","2","2A","D5","YPD","none","BY4741",NA,NA,"170719_morphology_plate19_m46__2017-07-19T18_50_47-Measurement1\",20170208,20170714,"epifluor",3,5,20170718,20170718,20170719,20170719,0,0,"m6 is plate15 m3 repeat"
"3634","G10","morph-fitness-pl19","m46_layout","WTe-2","morph-fitness-pl19_WTe-2","YOR202W","evolved_2","2","2A","D5","YPD","none","BY4741",NA,NA,"170719_morphology_plate19_m46__2017-07-19T18_50_47-Measurement1\",20170208,20170714,"epifluor",3,5,20170718,20170718,20170719,20170719,0,0,"m6 is plate15 m3 repeat"
"3635","G11","morph-fitness-pl19","m46_layout","WTe-2","morph-fitness-pl19_WTe-2","YOR202W","evolved_2","2","2A","D5","YPD","none","BY4741",NA,NA,"170719_morphology_plate19_m46__2017-07-19T18_50_47-Measurement1\",20170208,20170714,"epifluor",3,5,20170718,20170718,20170719,20170719,0,0,"m6 is plate15 m3 repeat"
"3636","G12","morph-fitness-pl19","m46_layout","BLANK","morph-fitness-pl19_BLANK","BLANK","BLANK","BLANK","BLANK","BLANK","YPD","BLANK","BLANK",NA,NA,"170719_morphology_plate19_m46__2017-07-19T18_50_47-Measurement1\",20170208,20170714,"epifluor",3,5,20170718,20170718,20170719,20170719,0,0,"m6 is plate15 m3 repeat"
"3637","H01","morph-fitness-pl19","m46_layout","BLANK","morph-fitness-pl19_BLANK","BLANK","BLANK","BLANK","BLANK","BLANK","YPD","BLANK","BLANK",NA,NA,"170719_morphology_plate19_m46__2017-07-19T18_50_47-Measurement1\",20170208,20170714,"epifluor",3,5,20170718,20170718,20170719,20170719,0,0,"m6 is plate15 m3 repeat"
"3638","H02","morph-fitness-pl19","m46_layout","BLANK","morph-fitness-pl19_BLANK","BLANK","BLANK","BLANK","BLANK","BLANK","YPD","BLANK","BLANK",NA,NA,"170719_morphology_plate19_m46__2017-07-19T18_50_47-Measurement1\",20170208,20170714,"epifluor",3,5,20170718,20170718,20170719,20170719,0,0,"m6 is plate15 m3 repeat"
"3639","H03","morph-fitness-pl19","m46_layout","BLANK","morph-fitness-pl19_BLANK","BLANK","BLANK","BLANK","BLANK","BLANK","YPD","BLANK","BLANK",NA,NA,"170719_morphology_plate19_m46__2017-07-19T18_50_47-Measurement1\",20170208,20170714,"epifluor",3,5,20170718,20170718,20170719,20170719,0,0,"m6 is plate15 m3 repeat"
"3640","H04","morph-fitness-pl19","m46_layout","BLANK","morph-fitness-pl19_BLANK","BLANK","BLANK","BLANK","BLANK","BLANK","YPD","BLANK","BLANK",NA,NA,"170719_morphology_plate19_m46__2017-07-19T18_50_47-Measurement1\",20170208,20170714,"epifluor",3,5,20170718,20170718,20170719,20170719,0,0,"m6 is plate15 m3 repeat"
"3641","H05","morph-fitness-pl19","m46_layout","BLANK","morph-fitness-pl19_BLANK","BLANK","BLANK","BLANK","BLANK","BLANK","YPD","BLANK","BLANK",NA,NA,"170719_morphology_plate19_m46__2017-07-19T18_50_47-Measurement1\",20170208,20170714,"epifluor",3,5,20170718,20170718,20170719,20170719,0,0,"m6 is plate15 m3 repeat"
"3642","H06","morph-fitness-pl19","m46_layout","BLANK","morph-fitness-pl19_BLANK","BLANK","BLANK","BLANK","BLANK","BLANK","YPD","BLANK","BLANK",NA,NA,"170719_morphology_plate19_m46__2017-07-19T18_50_47-Measurement1\",20170208,20170714,"epifluor",3,5,20170718,20170718,20170719,20170719,0,0,"m6 is plate15 m3 repeat"
"3643","H07","morph-fitness-pl19","m46_layout","BLANK","morph-fitness-pl19_BLANK","BLANK","BLANK","BLANK","BLANK","BLANK","YPD","BLANK","BLANK",NA,NA,"170719_morphology_plate19_m46__2017-07-19T18_50_47-Measurement1\",20170208,20170714,"epifluor",3,5,20170718,20170718,20170719,20170719,0,0,"m6 is plate15 m3 repeat"
"3644","H08","morph-fitness-pl19","m46_layout","BLANK","morph-fitness-pl19_BLANK","BLANK","BLANK","BLANK","BLANK","BLANK","YPD","BLANK","BLANK",NA,NA,"170719_morphology_plate19_m46__2017-07-19T18_50_47-Measurement1\",20170208,20170714,"epifluor",3,5,20170718,20170718,20170719,20170719,0,0,"m6 is plate15 m3 repeat"
"3645","H09","morph-fitness-pl19","m46_layout","BLANK","morph-fitness-pl19_BLANK","BLANK","BLANK","BLANK","BLANK","BLANK","YPD","BLANK","BLANK",NA,NA,"170719_morphology_plate19_m46__2017-07-19T18_50_47-Measurement1\",20170208,20170714,"epifluor",3,5,20170718,20170718,20170719,20170719,0,0,"m6 is plate15 m3 repeat"
"3646","H10","morph-fitness-pl19","m46_layout","BLANK","morph-fitness-pl19_BLANK","BLANK","BLANK","BLANK","BLANK","BLANK","YPD","BLANK","BLANK",NA,NA,"170719_morphology_plate19_m46__2017-07-19T18_50_47-Measurement1\",20170208,20170714,"epifluor",3,5,20170718,20170718,20170719,20170719,0,0,"m6 is plate15 m3 repeat"
"3647","H11","morph-fitness-pl19","m46_layout","BLANK","morph-fitness-pl19_BLANK","BLANK","BLANK","BLANK","BLANK","BLANK","YPD","BLANK","BLANK",NA,NA,"170719_morphology_plate19_m46__2017-07-19T18_50_47-Measurement1\",20170208,20170714,"epifluor",3,5,20170718,20170718,20170719,20170719,0,0,"m6 is plate15 m3 repeat"
"3648","H12","morph-fitness-pl19","m46_layout","BLANK","morph-fitness-pl19_BLANK","BLANK","BLANK","BLANK","BLANK","BLANK","YPD","BLANK","BLANK",NA,NA,"170719_morphology_plate19_m46__2017-07-19T18_50_47-Measurement1\",20170208,20170714,"epifluor",3,5,20170718,20170718,20170719,20170719,0,0,"m6 is plate15 m3 repeat"
"3649","B09","morph-fitness-pl8","only_m5","M5a","morph-fitness-pl8_M5a","YMR224C","ancestor","1","1A","H5","YPD","none","BY4741",NA,NA,"170630_morphology_plate8_m5__2017-06-30T12_50_21-Measurement1\",20170208,20170621,"epifluor",3,5,20170628,20170628,20170630,20170630,0,0,"only m5 from plate8"
"3650","B10","morph-fitness-pl8","only_m5","M5e-1","morph-fitness-pl8_M5e-1","YMR224C","evolved_1","1","1A","H5","YPD","none","BY4741",NA,NA,"170630_morphology_plate8_m5__2017-06-30T12_50_21-Measurement1\",20170208,20170621,"epifluor",3,5,20170628,20170628,20170630,20170630,0,0,"only m5 from plate8"
"3651","B11","morph-fitness-pl8","only_m5","M5e-2","morph-fitness-pl8_M5e-2","YMR224C","evolved_2","2","1A","B4","YPD","none","BY4741",NA,NA,"170630_morphology_plate8_m5__2017-06-30T12_50_21-Measurement1\",20170208,20170621,"epifluor",3,5,20170628,20170628,20170630,20170630,0,0,"only m5 from plate8"
"3652","C11","morph-fitness-pl8","only_m5","M5e-2","morph-fitness-pl8_M5e-2","YMR224C","evolved_2","2","1A","B4","YPD","none","BY4741",NA,NA,"170630_morphology_plate8_m5__2017-06-30T12_50_21-Measurement1\",20170208,20170621,"epifluor",3,5,20170628,20170628,20170630,20170630,0,0,"only m5 from plate8"
"3653","A01","morph-genseq-pl1","m13_layout","BLANK","morph-genseq-pl1_BLANK","BLANK","BLANK","BLANK","BLANK","BLANK","YPD","BLANK","BLANK",NA,NA,"180421_morphology_GenseqPlate1_m13__2018-04-21T16_41_23-Measurement1",20170208,20180419,"epifluor",3,5,20180420,20180420,20180421,20180421,0,0,""
"3654","A02","morph-genseq-pl1","m13_layout","BLANK","morph-genseq-pl1_BLANK","BLANK","BLANK","BLANK","BLANK","BLANK","YPD","BLANK","BLANK",NA,NA,"180421_morphology_GenseqPlate1_m13__2018-04-21T16_41_23-Measurement1",20170208,20180419,"epifluor",3,5,20180420,20180420,20180421,20180421,0,0,""
"3655","A03","morph-genseq-pl1","m13_layout","BLANK","morph-genseq-pl1_BLANK","BLANK","BLANK","BLANK","BLANK","BLANK","YPD","BLANK","BLANK",NA,NA,"180421_morphology_GenseqPlate1_m13__2018-04-21T16_41_23-Measurement1",20170208,20180419,"epifluor",3,5,20180420,20180420,20180421,20180421,0,0,""
"3656","A04","morph-genseq-pl1","m13_layout","BLANK","morph-genseq-pl1_BLANK","BLANK","BLANK","BLANK","BLANK","BLANK","YPD","BLANK","BLANK",NA,NA,"180421_morphology_GenseqPlate1_m13__2018-04-21T16_41_23-Measurement1",20170208,20180419,"epifluor",3,5,20180420,20180420,20180421,20180421,0,0,""
"3657","A05","morph-genseq-pl1","m13_layout","BLANK","morph-genseq-pl1_BLANK","BLANK","BLANK","BLANK","BLANK","BLANK","YPD","BLANK","BLANK",NA,NA,"180421_morphology_GenseqPlate1_m13__2018-04-21T16_41_23-Measurement1",20170208,20180419,"epifluor",3,5,20180420,20180420,20180421,20180421,0,0,""
"3658","A06","morph-genseq-pl1","m13_layout","BLANK","morph-genseq-pl1_BLANK","BLANK","BLANK","BLANK","BLANK","BLANK","YPD","BLANK","BLANK",NA,NA,"180421_morphology_GenseqPlate1_m13__2018-04-21T16_41_23-Measurement1",20170208,20180419,"epifluor",3,5,20180420,20180420,20180421,20180421,0,0,""
"3659","A07","morph-genseq-pl1","m13_layout","BLANK","morph-genseq-pl1_BLANK","BLANK","BLANK","BLANK","BLANK","BLANK","YPD","BLANK","BLANK",NA,NA,"180421_morphology_GenseqPlate1_m13__2018-04-21T16_41_23-Measurement1",20170208,20180419,"epifluor",3,5,20180420,20180420,20180421,20180421,0,0,""
"3660","A08","morph-genseq-pl1","m13_layout","BLANK","morph-genseq-pl1_BLANK","BLANK","BLANK","BLANK","BLANK","BLANK","YPD","BLANK","BLANK",NA,NA,"180421_morphology_GenseqPlate1_m13__2018-04-21T16_41_23-Measurement1",20170208,20180419,"epifluor",3,5,20180420,20180420,20180421,20180421,0,0,""
"3661","A09","morph-genseq-pl1","m13_layout","BLANK","morph-genseq-pl1_BLANK","BLANK","BLANK","BLANK","BLANK","BLANK","YPD","BLANK","BLANK",NA,NA,"180421_morphology_GenseqPlate1_m13__2018-04-21T16_41_23-Measurement1",20170208,20180419,"epifluor",3,5,20180420,20180420,20180421,20180421,0,0,""
"3662","A10","morph-genseq-pl1","m13_layout","BLANK","morph-genseq-pl1_BLANK","BLANK","BLANK","BLANK","BLANK","BLANK","YPD","BLANK","BLANK",NA,NA,"180421_morphology_GenseqPlate1_m13__2018-04-21T16_41_23-Measurement1",20170208,20180419,"epifluor",3,5,20180420,20180420,20180421,20180421,0,0,""
"3663","A11","morph-genseq-pl1","m13_layout","BLANK","morph-genseq-pl1_BLANK","BLANK","BLANK","BLANK","BLANK","BLANK","YPD","BLANK","BLANK",NA,NA,"180421_morphology_GenseqPlate1_m13__2018-04-21T16_41_23-Measurement1",20170208,20180419,"epifluor",3,5,20180420,20180420,20180421,20180421,0,0,""
"3664","A12","morph-genseq-pl1","m13_layout","BLANK","morph-genseq-pl1_BLANK","BLANK","BLANK","BLANK","BLANK","BLANK","YPD","BLANK","BLANK",NA,NA,"180421_morphology_GenseqPlate1_m13__2018-04-21T16_41_23-Measurement1",20170208,20180419,"epifluor",3,5,20180420,20180420,20180421,20180421,0,0,""
"3665","B01","morph-genseq-pl1","m13_layout","BLANK","morph-genseq-pl1_BLANK","BLANK","BLANK","BLANK","BLANK","BLANK","YPD","BLANK","BLANK",NA,NA,"180421_morphology_GenseqPlate1_m13__2018-04-21T16_41_23-Measurement1",20170208,20180419,"epifluor",3,5,20180420,20180420,20180421,20180421,0,0,""
"3666","B02","morph-genseq-pl1","m13_layout","M1a","morph-genseq-pl1_M1a","YBR200W","ancestor",NA,NA,NA,"YPD","none","BY4741",NA,NA,"180421_morphology_GenseqPlate1_m13__2018-04-21T16_41_23-Measurement1",20170208,20180419,"epifluor",3,5,20180420,20180420,20180421,20180421,0,0,""
"3667","B03","morph-genseq-pl1","m13_layout","M1a","morph-genseq-pl1_M1a","YBR200W","ancestor",NA,NA,NA,"YPD","none","BY4741",NA,NA,"180421_morphology_GenseqPlate1_m13__2018-04-21T16_41_23-Measurement1",20170208,20180419,"epifluor",3,5,20180420,20180420,20180421,20180421,0,0,""
"3668","B04","morph-genseq-pl1","m13_layout","M1a","morph-genseq-pl1_M1a","YBR200W","ancestor",NA,NA,NA,"YPD","none","BY4741",NA,NA,"180421_morphology_GenseqPlate1_m13__2018-04-21T16_41_23-Measurement1",20170208,20180419,"epifluor",3,5,20180420,20180420,20180421,20180421,0,0,""
"3669","B05","morph-genseq-pl1","m13_layout","M1a","morph-genseq-pl1_M1a","YBR200W","ancestor",NA,NA,NA,"YPD","none","BY4741",NA,NA,"180421_morphology_GenseqPlate1_m13__2018-04-21T16_41_23-Measurement1",20170208,20180419,"epifluor",3,5,20180420,20180420,20180421,20180421,0,0,""
"3670","B06","morph-genseq-pl1","m13_layout","M1a","morph-genseq-pl1_M1a","YBR200W","ancestor",NA,NA,NA,"YPD","none","BY4741",NA,NA,"180421_morphology_GenseqPlate1_m13__2018-04-21T16_41_23-Measurement1",20170208,20180419,"epifluor",3,5,20180420,20180420,20180421,20180421,0,0,""
"3671","B07","morph-genseq-pl1","m13_layout","M1e-1","morph-genseq-pl1_M1e-1","YBR200W","evolved_1",NA,"1A","E2","YPD","none","BY4741",NA,NA,"180421_morphology_GenseqPlate1_m13__2018-04-21T16_41_23-Measurement1",20170208,20180419,"epifluor",3,5,20180420,20180420,20180421,20180421,0,0,""
"3672","B08","morph-genseq-pl1","m13_layout","M1e-1","morph-genseq-pl1_M1e-1","YBR200W","evolved_1",NA,"1A","E2","YPD","none","BY4741",NA,NA,"180421_morphology_GenseqPlate1_m13__2018-04-21T16_41_23-Measurement1",20170208,20180419,"epifluor",3,5,20180420,20180420,20180421,20180421,0,0,""
"3673","B09","morph-genseq-pl1","m13_layout","M1e-1","morph-genseq-pl1_M1e-1","YBR200W","evolved_1",NA,"1A","E2","YPD","none","BY4741",NA,NA,"180421_morphology_GenseqPlate1_m13__2018-04-21T16_41_23-Measurement1",20170208,20180419,"epifluor",3,5,20180420,20180420,20180421,20180421,0,0,""
"3674","B10","morph-genseq-pl1","m13_layout","M1e-1","morph-genseq-pl1_M1e-1","YBR200W","evolved_1",NA,"1A","E2","YPD","none","BY4741",NA,NA,"180421_morphology_GenseqPlate1_m13__2018-04-21T16_41_23-Measurement1",20170208,20180419,"epifluor",3,5,20180420,20180420,20180421,20180421,0,0,""
"3675","B11","morph-genseq-pl1","m13_layout","M1e-1","morph-genseq-pl1_M1e-1","YBR200W","evolved_1",NA,"1A","E2","YPD","none","BY4741",NA,NA,"180421_morphology_GenseqPlate1_m13__2018-04-21T16_41_23-Measurement1",20170208,20180419,"epifluor",3,5,20180420,20180420,20180421,20180421,0,0,""
"3676","B12","morph-genseq-pl1","m13_layout","BLANK","morph-genseq-pl1_BLANK","BLANK","BLANK","BLANK","BLANK","BLANK","YPD","BLANK","BLANK",NA,NA,"180421_morphology_GenseqPlate1_m13__2018-04-21T16_41_23-Measurement1",20170208,20180419,"epifluor",3,5,20180420,20180420,20180421,20180421,0,0,""
"3677","C01","morph-genseq-pl1","m13_layout","BLANK","morph-genseq-pl1_BLANK","BLANK","BLANK","BLANK","BLANK","BLANK","YPD","BLANK","BLANK",NA,NA,"180421_morphology_GenseqPlate1_m13__2018-04-21T16_41_23-Measurement1",20170208,20180419,"epifluor",3,5,20180420,20180420,20180421,20180421,0,0,""
"3678","C02","morph-genseq-pl1","m13_layout","M1e-2","morph-genseq-pl1_M1e-2","YBR200W","evolved_2",NA,"1B","C2","YPD","none","BY4741",NA,NA,"180421_morphology_GenseqPlate1_m13__2018-04-21T16_41_23-Measurement1",20170208,20180419,"epifluor",3,5,20180420,20180420,20180421,20180421,0,0,""
"3679","C03","morph-genseq-pl1","m13_layout","M1e-2","morph-genseq-pl1_M1e-2","YBR200W","evolved_2",NA,"1B","C2","YPD","none","BY4741",NA,NA,"180421_morphology_GenseqPlate1_m13__2018-04-21T16_41_23-Measurement1",20170208,20180419,"epifluor",3,5,20180420,20180420,20180421,20180421,0,0,""
"3680","C04","morph-genseq-pl1","m13_layout","M1e-2","morph-genseq-pl1_M1e-2","YBR200W","evolved_2",NA,"1B","C2","YPD","none","BY4741",NA,NA,"180421_morphology_GenseqPlate1_m13__2018-04-21T16_41_23-Measurement1",20170208,20180419,"epifluor",3,5,20180420,20180420,20180421,20180421,0,0,""
"3681","C05","morph-genseq-pl1","m13_layout","M1e-2","morph-genseq-pl1_M1e-2","YBR200W","evolved_2",NA,"1B","C2","YPD","none","BY4741",NA,NA,"180421_morphology_GenseqPlate1_m13__2018-04-21T16_41_23-Measurement1",20170208,20180419,"epifluor",3,5,20180420,20180420,20180421,20180421,0,0,""
"3682","C06","morph-genseq-pl1","m13_layout","M1e-2","morph-genseq-pl1_M1e-2","YBR200W","evolved_2",NA,"1B","C2","YPD","none","BY4741",NA,NA,"180421_morphology_GenseqPlate1_m13__2018-04-21T16_41_23-Measurement1",20170208,20180419,"epifluor",3,5,20180420,20180420,20180421,20180421,0,0,""
"3683","C07","morph-genseq-pl1","m13_layout","M2a","morph-genseq-pl1_M2a","YBR267W","ancestor",NA,NA,NA,"YPD","none","BY4741",NA,NA,"180421_morphology_GenseqPlate1_m13__2018-04-21T16_41_23-Measurement1",20170208,20180419,"epifluor",3,5,20180420,20180420,20180421,20180421,0,0,""
"3684","C08","morph-genseq-pl1","m13_layout","M2a","morph-genseq-pl1_M2a","YBR267W","ancestor",NA,NA,NA,"YPD","none","BY4741",NA,NA,"180421_morphology_GenseqPlate1_m13__2018-04-21T16_41_23-Measurement1",20170208,20180419,"epifluor",3,5,20180420,20180420,20180421,20180421,0,0,""
"3685","C09","morph-genseq-pl1","m13_layout","M2a","morph-genseq-pl1_M2a","YBR267W","ancestor",NA,NA,NA,"YPD","none","BY4741",NA,NA,"180421_morphology_GenseqPlate1_m13__2018-04-21T16_41_23-Measurement1",20170208,20180419,"epifluor",3,5,20180420,20180420,20180421,20180421,0,0,""
"3686","C10","morph-genseq-pl1","m13_layout","M2a","morph-genseq-pl1_M2a","YBR267W","ancestor",NA,NA,NA,"YPD","none","BY4741",NA,NA,"180421_morphology_GenseqPlate1_m13__2018-04-21T16_41_23-Measurement1",20170208,20180419,"epifluor",3,5,20180420,20180420,20180421,20180421,0,0,""
"3687","C11","morph-genseq-pl1","m13_layout","M2a","morph-genseq-pl1_M2a","YBR267W","ancestor",NA,NA,NA,"YPD","none","BY4741",NA,NA,"180421_morphology_GenseqPlate1_m13__2018-04-21T16_41_23-Measurement1",20170208,20180419,"epifluor",3,5,20180420,20180420,20180421,20180421,0,0,""
"3688","C12","morph-genseq-pl1","m13_layout","BLANK","morph-genseq-pl1_BLANK","BLANK","BLANK","BLANK","BLANK","BLANK","YPD","BLANK","BLANK",NA,NA,"180421_morphology_GenseqPlate1_m13__2018-04-21T16_41_23-Measurement1",20170208,20180419,"epifluor",3,5,20180420,20180420,20180421,20180421,0,0,""
"3689","D01","morph-genseq-pl1","m13_layout","BLANK","morph-genseq-pl1_BLANK","BLANK","BLANK","BLANK","BLANK","BLANK","YPD","BLANK","BLANK",NA,NA,"180421_morphology_GenseqPlate1_m13__2018-04-21T16_41_23-Measurement1",20170208,20180419,"epifluor",3,5,20180420,20180420,20180421,20180421,0,0,""
"3690","D02","morph-genseq-pl1","m13_layout","M2e-1","morph-genseq-pl1_M2e-1","YBR267W","evolved_1",NA,"1A","E4","YPD","none","BY4741",NA,NA,"180421_morphology_GenseqPlate1_m13__2018-04-21T16_41_23-Measurement1",20170208,20180419,"epifluor",3,5,20180420,20180420,20180421,20180421,0,0,""
"3691","D03","morph-genseq-pl1","m13_layout","M2e-1","morph-genseq-pl1_M2e-1","YBR267W","evolved_1",NA,"1A","E4","YPD","none","BY4741",NA,NA,"180421_morphology_GenseqPlate1_m13__2018-04-21T16_41_23-Measurement1",20170208,20180419,"epifluor",3,5,20180420,20180420,20180421,20180421,0,0,""
"3692","D04","morph-genseq-pl1","m13_layout","M2e-1","morph-genseq-pl1_M2e-1","YBR267W","evolved_1",NA,"1A","E4","YPD","none","BY4741",NA,NA,"180421_morphology_GenseqPlate1_m13__2018-04-21T16_41_23-Measurement1",20170208,20180419,"epifluor",3,5,20180420,20180420,20180421,20180421,0,0,""
"3693","D05","morph-genseq-pl1","m13_layout","M2e-1","morph-genseq-pl1_M2e-1","YBR267W","evolved_1",NA,"1A","E4","YPD","none","BY4741",NA,NA,"180421_morphology_GenseqPlate1_m13__2018-04-21T16_41_23-Measurement1",20170208,20180419,"epifluor",3,5,20180420,20180420,20180421,20180421,0,0,""
"3694","D06","morph-genseq-pl1","m13_layout","M2e-1","morph-genseq-pl1_M2e-1","YBR267W","evolved_1",NA,"1A","E4","YPD","none","BY4741",NA,NA,"180421_morphology_GenseqPlate1_m13__2018-04-21T16_41_23-Measurement1",20170208,20180419,"epifluor",3,5,20180420,20180420,20180421,20180421,0,0,""
"3695","D07","morph-genseq-pl1","m13_layout","M2e-2","morph-genseq-pl1_M2e-2","YBR267W","evolved_2",NA,"1B","C4","YPD","none","BY4741",NA,NA,"180421_morphology_GenseqPlate1_m13__2018-04-21T16_41_23-Measurement1",20170208,20180419,"epifluor",3,5,20180420,20180420,20180421,20180421,0,0,""
"3696","D08","morph-genseq-pl1","m13_layout","M2e-2","morph-genseq-pl1_M2e-2","YBR267W","evolved_2",NA,"1B","C4","YPD","none","BY4741",NA,NA,"180421_morphology_GenseqPlate1_m13__2018-04-21T16_41_23-Measurement1",20170208,20180419,"epifluor",3,5,20180420,20180420,20180421,20180421,0,0,""
"3697","D09","morph-genseq-pl1","m13_layout","M2e-2","morph-genseq-pl1_M2e-2","YBR267W","evolved_2",NA,"1B","C4","YPD","none","BY4741",NA,NA,"180421_morphology_GenseqPlate1_m13__2018-04-21T16_41_23-Measurement1",20170208,20180419,"epifluor",3,5,20180420,20180420,20180421,20180421,0,0,""
"3698","D10","morph-genseq-pl1","m13_layout","M2e-2","morph-genseq-pl1_M2e-2","YBR267W","evolved_2",NA,"1B","C4","YPD","none","BY4741",NA,NA,"180421_morphology_GenseqPlate1_m13__2018-04-21T16_41_23-Measurement1",20170208,20180419,"epifluor",3,5,20180420,20180420,20180421,20180421,0,0,""
"3699","D11","morph-genseq-pl1","m13_layout","M2e-2","morph-genseq-pl1_M2e-2","YBR267W","evolved_2",NA,"1B","C4","YPD","none","BY4741",NA,NA,"180421_morphology_GenseqPlate1_m13__2018-04-21T16_41_23-Measurement1",20170208,20180419,"epifluor",3,5,20180420,20180420,20180421,20180421,0,0,""
"3700","D12","morph-genseq-pl1","m13_layout","BLANK","morph-genseq-pl1_BLANK","BLANK","BLANK","BLANK","BLANK","BLANK","YPD","BLANK","BLANK",NA,NA,"180421_morphology_GenseqPlate1_m13__2018-04-21T16_41_23-Measurement1",20170208,20180419,"epifluor",3,5,20180420,20180420,20180421,20180421,0,0,""
"3701","E01","morph-genseq-pl1","m13_layout","BLANK","morph-genseq-pl1_BLANK","BLANK","BLANK","BLANK","BLANK","BLANK","YPD","BLANK","BLANK",NA,NA,"180421_morphology_GenseqPlate1_m13__2018-04-21T16_41_23-Measurement1",20170208,20180419,"epifluor",3,5,20180420,20180420,20180421,20180421,0,0,""
"3702","E02","morph-genseq-pl1","m13_layout","M3a","morph-genseq-pl1_M3a","YER016W","ancestor",NA,NA,NA,"YPD","none","BY4741",NA,NA,"180421_morphology_GenseqPlate1_m13__2018-04-21T16_41_23-Measurement1",20170208,20180419,"epifluor",3,5,20180420,20180420,20180421,20180421,0,0,""
"3703","E03","morph-genseq-pl1","m13_layout","M3a","morph-genseq-pl1_M3a","YER016W","ancestor",NA,NA,NA,"YPD","none","BY4741",NA,NA,"180421_morphology_GenseqPlate1_m13__2018-04-21T16_41_23-Measurement1",20170208,20180419,"epifluor",3,5,20180420,20180420,20180421,20180421,0,0,""
"3704","E04","morph-genseq-pl1","m13_layout","M3a","morph-genseq-pl1_M3a","YER016W","ancestor",NA,NA,NA,"YPD","none","BY4741",NA,NA,"180421_morphology_GenseqPlate1_m13__2018-04-21T16_41_23-Measurement1",20170208,20180419,"epifluor",3,5,20180420,20180420,20180421,20180421,0,0,""
"3705","E05","morph-genseq-pl1","m13_layout","M3a","morph-genseq-pl1_M3a","YER016W","ancestor",NA,NA,NA,"YPD","none","BY4741",NA,NA,"180421_morphology_GenseqPlate1_m13__2018-04-21T16_41_23-Measurement1",20170208,20180419,"epifluor",3,5,20180420,20180420,20180421,20180421,0,0,""
"3706","E06","morph-genseq-pl1","m13_layout","M3a","morph-genseq-pl1_M3a","YER016W","ancestor",NA,NA,NA,"YPD","none","BY4741",NA,NA,"180421_morphology_GenseqPlate1_m13__2018-04-21T16_41_23-Measurement1",20170208,20180419,"epifluor",3,5,20180420,20180420,20180421,20180421,0,0,""
"3707","E07","morph-genseq-pl1","m13_layout","M3e-1","morph-genseq-pl1_M3e-1","YER016W","evolved_1",NA,"6A","G1","YPD","none","BY4741",NA,NA,"180421_morphology_GenseqPlate1_m13__2018-04-21T16_41_23-Measurement1",20170208,20180419,"epifluor",3,5,20180420,20180420,20180421,20180421,0,0,""
"3708","E08","morph-genseq-pl1","m13_layout","M3e-1","morph-genseq-pl1_M3e-1","YER016W","evolved_1",NA,"6A","G1","YPD","none","BY4741",NA,NA,"180421_morphology_GenseqPlate1_m13__2018-04-21T16_41_23-Measurement1",20170208,20180419,"epifluor",3,5,20180420,20180420,20180421,20180421,0,0,""
"3709","E09","morph-genseq-pl1","m13_layout","M3e-1","morph-genseq-pl1_M3e-1","YER016W","evolved_1",NA,"6A","G1","YPD","none","BY4741",NA,NA,"180421_morphology_GenseqPlate1_m13__2018-04-21T16_41_23-Measurement1",20170208,20180419,"epifluor",3,5,20180420,20180420,20180421,20180421,0,0,""
"3710","E10","morph-genseq-pl1","m13_layout","M3e-1","morph-genseq-pl1_M3e-1","YER016W","evolved_1",NA,"6A","G1","YPD","none","BY4741",NA,NA,"180421_morphology_GenseqPlate1_m13__2018-04-21T16_41_23-Measurement1",20170208,20180419,"epifluor",3,5,20180420,20180420,20180421,20180421,0,0,""
"3711","E11","morph-genseq-pl1","m13_layout","M3e-1","morph-genseq-pl1_M3e-1","YER016W","evolved_1",NA,"6A","G1","YPD","none","BY4741",NA,NA,"180421_morphology_GenseqPlate1_m13__2018-04-21T16_41_23-Measurement1",20170208,20180419,"epifluor",3,5,20180420,20180420,20180421,20180421,0,0,""
"3712","E12","morph-genseq-pl1","m13_layout","BLANK","morph-genseq-pl1_BLANK","BLANK","BLANK","BLANK","BLANK","BLANK","YPD","BLANK","BLANK",NA,NA,"180421_morphology_GenseqPlate1_m13__2018-04-21T16_41_23-Measurement1",20170208,20180419,"epifluor",3,5,20180420,20180420,20180421,20180421,0,0,""
"3713","F01","morph-genseq-pl1","m13_layout","BLANK","morph-genseq-pl1_BLANK","BLANK","BLANK","BLANK","BLANK","BLANK","YPD","BLANK","BLANK",NA,NA,"180421_morphology_GenseqPlate1_m13__2018-04-21T16_41_23-Measurement1",20170208,20180419,"epifluor",3,5,20180420,20180420,20180421,20180421,0,0,""
"3714","F02","morph-genseq-pl1","m13_layout","M3e-2","morph-genseq-pl1_M3e-2","YER016W","evolved_2",NA,"6C","B12","YPD","none","BY4741",NA,NA,"180421_morphology_GenseqPlate1_m13__2018-04-21T16_41_23-Measurement1",20170208,20180419,"epifluor",3,5,20180420,20180420,20180421,20180421,0,0,""
